 ACVR1B ,0.068787
 ACVR1C ,0.0036135
 ACVR2A ,-0.0048051
 ACVR2B ,-0.049241
 ACVR2B ,-0.10808
 ACVRL1 ,-0.044575
 ACY1 ,0.041424
 ACY3 ,-0.033501
 ACYP1 ,0.028727
 ACYP2 ,-0.0013197
 ADA ,0.0096494
 ADAD2 ,-0.029417
 ADAL ,0.022601
 ADAL ,-0.040071
 ADAM10 ,-0.0033778
 ADAM10 ,-0.0044171
 ADAM11 ,0.002196
 ADAM12 ,-0.047117
 ADAM15 ,-0.0074764
 ADAM15 ,-0.0018776
 ADAM17 ,-0.0016936
 ADAM19 ,0.025596
 ADAM20 ,-0.0052926
 ADAM21 ,-0.087502
 ADAM21P1 ,-0.081582
 ADAM22 ,-0.010483
 ADAM23 ,-0.028603
 ADAM28 ,-0.034993
 ADAM32 ,0.010102
 ADAM33 ,0.031153
 ADAM6 ,-0.029445
 ADAM8 ,-0.034099
 ADAM9 ,0.00021422
 ADAM9 ,0.00021657
 ADAMDEC1 ,-0.031872
 ADAMTS1 ,-0.013377
 ADAMTS10 ,0.015328
 ADAMTS12 ,-0.071492
 ADAMTS13 ,0.0055414
 ADAMTS13 ,-0.022432
 ADAMTS14 ,-0.012294
 ADAMTS15 ,0.027767
 ADAMTS16 ,0.036854
 ADAMTS17 ,-0.042888
 ADAMTS18 ,0.021051
 ADAMTS2 ,-0.045989
 ADAMTS3 ,0.12951
 ADAMTS4 ,0.023251
 ADAMTS5 ,-0.034326
 ADAMTS6 ,0.010987
 ADAMTS7 ,-0.0050237
 ADAMTS8 ,0.00010989
 ADAMTS9 ,0.0047816
 ADAMTSL1 ,-0.0023079
 ADAMTSL2 ,-0.069017
 ADAMTSL3 ,-0.040517
 ADAMTSL4 ,-0.004314
 ADAMTSL5 ,0.021296
 ADAP1 ,0.01717
 ADAP2 ,0.0127
 ADAR ,-0.0036213
 ADARB1 ,-0.053584
 ADARB1 ,-0.026388
 ADARB2 ,-0.043933
 ADAT1 ,0.00015416
 ADAT2 ,0.00010664
 ADAT2 ,0.0014964
 ADAT3 ,0.036703
 ADC ,-0.027096
 ADCK1 ,0.00054319
 ADCK2 ,0.00027557
 ADCK4 ,-0.00086868
 ADCK4 ,-0.041367
 ADCK5 ,-0.0086337
 ADCY1 ,0.012768
 ADCY10 ,0.018937
 ADCY2 ,0.025262
 ADCY3 ,-0.083613
 ADCY4 ,0.00093004
 ADCY5 ,0.026752
 ADCY6 ,-0.0036998
 ADCY7 ,0.01663
 ADCY8 ,-0.065924
 ADCY9 ,0.069396
 ADCYAP1 ,0.044408
 ADD1 ,0.0012892
 ADD2 ,0.0062477
 ADD3 ,-0.0033942
 ADH1A ,0.041263
 ADH1B ,0.080144
 ADH1C ,-0.0027858
 ADH4 ,0.058587
 ADH5 ,0.00047917
 ADH6 ,0.039903
 ADH7 ,-0.029183
 ADHFE1 ,0.061961
 ADI1 ,0.18302
 ADIG ,-0.1253
 ADIPOR1 ,-0.00046765
 ADIPOR2 ,0.00017775
 ADK ,0.049647
 ADK ,0.002116
 ADM ,0.0058023
 ADM2 ,-0.0078829
 ADNP ,-0.076368
 ADNP2 ,0.033558
 ADO ,-0.0038322
 ADORA1 ,-0.011782
 ADORA2A ,-0.0089123
 ADORA2B ,0.043369
 ADORA3 ,0.027612
 ADPGK ,0.01416
 ADPRH ,-0.025342
 ADPRHL1 ,-0.072388
 ADPRHL2 ,-0.0040003
 ADRA1A ,-0.068563
 ADRA1B ,-0.040522
 ADRA1D ,0.051674
 ADRA2A ,0.004574
 ADRA2B ,-0.056944
 ADRA2C ,-0.014743
 ADRB1 ,0.018425
 ADRB2 ,0.069665
 ADRBK1 ,0.0044154
 ADRBK2 ,-0.028155
 ADRM1 ,-0.0042389
 ADSL ,-0.00017332
 ADSS ,-0.00056421
 ADSSL1 ,-0.045037
 AEBP1 ,0.13687
 AEBP2 ,0.003671
 AEN ,-0.011446
 AES ,-0.069868
 AFAP1 ,0.028803
 AFAP1L1 ,0.022892
 AFAP1L2 ,-0.025723
 AFARP1 ,0.056563
 AFF1 ,0.024181
 AFF3 ,-0.03344
 AFF4 ,0.064396
 AFG3L1 ,-0.041409
 AFG3L1 ,-0.0059357
 AFG3L2 ,-0.0097235
 AFM ,-0.010766
 AFMID ,-0.019095
 AFMID ,0.029806
 AFP ,-0.041779
 AFTPH ,-0.00056924
 AGA ,-0.099679
 AGAP1 ,-0.027056
 AGAP11 ,0.056494
 AGAP2 ,-0.12641
 AGAP2 ,-0.0035536
 AGAP3 ,-0.002796
 AGAP4 ,-0.020933
 AGAP5 ,-0.032723
 AGAP6 ,-0.0096341
 AGAP7 ,-0.021467
 AGAP8 ,-0.022157
 AGAP8 ,-0.059195
 AGBL2 ,-0.042338
 AGBL3 ,-0.10557
 AGBL4 ,0.00039121
 AGBL4 ,-0.028055
 AGBL5 ,-0.0046503
 AGER ,-0.0034106
 AGFG1 ,0.022414
 AGFG2 ,-0.0022331
 AGGF1 ,0.0049927
 AGK ,0.032493
 AGL ,0.038537
 AGMAT ,0.043241
 AGPAT1 ,-0.034635
 AGPAT1 ,-0.0055491
 AGPAT2 ,0.054968
 AGPAT3 ,0.048295
 AGPAT4 ,-0.068398
 AGPAT4 ,-0.043255
 AGPAT5 ,0.01945
 AGPAT6 ,0.0014512
 AGPAT9 ,-0.0077604
 AGPHD1 ,0.0020818
 AGPS ,0.00011599
 AGR2 ,-0.21132
 AGRN ,-0.014985
 AGRP ,-0.004076
 AGRP ,-0.0058614
 AGT ,0.021686
 AGTPBP1 ,0.0011416
 AGTR1 ,-0.069409
 AGTRAP ,-0.00763
 AGXT ,0.12637
 AGXT2 ,-0.01618
 AGXT2L1 ,0.041962
 AGXT2L2 ,0.021308
 AGXT2L2 ,-0.0052425
 AHCTF1 ,0.00020526
 AHCY ,0.012996
 AHCYL1 ,0.020887
 AHCYL2 ,-0.007131
 AHDC1 ,0.079915
 AHI1 ,-0.00013429
 AHI1 ,-0.0067146
 AHNAK ,-0.067756
 AHNAK2 ,0.068267
 AHR ,-0.011734
 AHRR ,0.031378
 AHSA1 ,-0.024941
 AHSA2 ,-0.034511
 AHSG ,0.013051
 AHSP ,-0.078468
 AIDA ,0.0038676
 AIDA ,-0.000422
 AIF1 ,0.025526
 AIF1L ,-0.094432
 AIFM2 ,-0.060732
 AIFM3 ,-0.014451
 AIG1 ,0.029481
 AIM1 ,0.0012664
 AIM1L ,-0.029291
 AIM2 ,-0.069671
 AIMP1 ,-0.0038512
 AIMP1 ,-0.0014461
 AIMP2 ,0.030116
 AIP ,-0.0040551
 AIRE ,0.032011
 AJAP1 ,0.018301
 AK1 ,-0.011094
 AK2 ,-4.812e-05
 AK3 ,-0.0040753
 AK3L1 ,0.07619
 AK5 ,0.021942
 AK7 ,0.0095929
 AKAP1 ,0.01736
 AKAP10 ,0.0042892
 AKAP11 ,0.00012122
 AKAP12 ,0.098503
 AKAP13 ,0.10368
 AKAP2 ,0.0094084
 AKAP3 ,-0.014375
 AKAP5 ,-0.04387
 AKAP6 ,-0.083074
 AKAP7 ,-0.014774
 AKAP8 ,-0.00018292
 AKAP8L ,-0.058736
 AKAP9 ,-0.00042503
 AKD1 ,0.0063224
 AKD1 ,0.0017435
 AKIRIN1 ,-0.011735
 AKIRIN2 ,-0.00011763
 AKIRIN2 ,0.0026221
 AKNA ,0.016704
 AKR1A1 ,0.0076249
 AKR1B1 ,0.047855
 AKR1B10 ,-0.0084449
 AKR1B15 ,0.002025
 AKR1C1 ,0.0042628
 AKR1C2 ,0.063151
 AKR1C3 ,0.025989
 AKR1C4 ,-0.018849
 AKR1CL1 ,-0.026332
 AKR1D1 ,0.024568
 AKR1E2 ,0.0069309
 AKR7A2 ,-0.0026159
 AKR7A3 ,0.12897
 AKR7L ,0.099282
 AKT1 ,-0.00036168
 AKT1S1 ,-0.0026704
 AKT1S1 ,-0.00077056
 AKT2 ,0.066392
 AKT3 ,-0.0037135
 AKT3 ,0.12336
 AKTIP ,-0.0011136
 ALAD ,0.053396
 ALAS1 ,0.078172
 ALB ,0.13936
 ALCAM ,-0.0012097
 ALDH16A1 ,0.06404
 ALDH18A1 ,-0.035936
 ALDH1A1 ,0.035996
 ALDH1A2 ,-0.0075709
 ALDH1A3 ,-0.026786
 ALDH1B1 ,0.00049637
 ALDH1L1 ,-0.012115
 ALDH1L2 ,0.017994
 ALDH2 ,0.025597
 ALDH3A1 ,-0.037267
 ALDH3A2 ,-0.0013163
 ALDH3B1 ,-0.028673
 ALDH3B2 ,-0.0010317
 ALDH4A1 ,0.086419
 ALDH5A1 ,-0.016149
 ALDH6A1 ,-0.00076538
 ALDH7A1 ,-0.031453
 ALDH8A1 ,0.056686
 ALDH9A1 ,0.07314
 ALDOA ,-0.047746
 ALDOB ,0.051694
 ALDOC ,0.019405
 ALG1 ,-0.0015528
 ALG10 ,-0.010855
 ALG10B ,-0.010887
 ALG11 ,9.0799e-05
 ALG11 ,-0.0065787
 ALG12 ,-0.010284
 ALG14 ,0.018924
 ALG1L ,-0.0058719
 ALG2 ,0.00081383
 ALG2 ,0.010972
 ALG3 ,-0.0043862
 ALG5 ,-0.00095835
 ALG6 ,-0.039331
 ALG8 ,-0.0016166
 ALG9 ,0.0050743
 ALK ,-0.024124
 ALKBH1 ,0.0094331
 ALKBH2 ,0.040414
 ALKBH3 ,-0.009496
 ALKBH3 ,-0.0050067
 ALKBH4 ,-6.1176e-05
 ALKBH5 ,-0.00021693
 ALKBH6 ,-0.015145
 ALKBH7 ,-0.013281
 ALKBH8 ,-0.00069855
 ALLC ,-0.13691
 ALMS1 ,-0.019239
 ALMS1P ,0.012422
 ALOX12 ,-0.022482
 ALOX12P2 ,-0.031881
 ALOX15 ,0.021677
 ALOX15B ,-0.02032
 ALOX5 ,0.015696
 ALOX5AP ,-0.033674
 ALOXE3 ,-0.016522
 ALPI ,-0.11681
 ALPK1 ,0.0071562
 ALPK2 ,-0.022184
 ALPK3 ,0.046716
 ALPL ,-0.030627
 ALS2 ,-0.0026155
 ALS2CL ,-0.010878
 ALS2CR11 ,0.0056306
 ALS2CR12 ,-0.002584
 ALS2CR4 ,-0.075679
 ALS2CR8 ,0.00026913
 ALS2CR8 ,-0.057528
 ALX3 ,-0.06359
 AMAC1L2 ,-0.024944
 AMACR ,0.026481
 AMBP ,0.029998
 AMBRA1 ,-0.02218
 AMD1 ,-0.00059425
 AMDHD1 ,0.0031707
 AMDHD1 ,0.0069113
 AMDHD2 ,0.005269
 AMFR ,0.048506
 AMH ,-0.030278
 AMHR2 ,-0.0017469
 AMICA1 ,-0.084881
 AMIGO1 ,-0.0032108
 AMIGO2 ,0.0074163
 AMIGO3 ,-0.016835
 AMMECR1L ,-0.00032182
 AMN ,-0.033403
 AMN1 ,-0.0071699
 AMOTL1 ,0.031509
 AMOTL2 ,-0.011474
 AMPD1 ,-0.0041206
 AMPD2 ,-0.0032957
 AMPD3 ,-0.10295
 AMPH ,0.041218
 AMT ,0.0037162
 AMY2A ,0.012826
 AMY2B ,-0.031532
 AMY2B ,-0.012439
 AMZ1 ,-0.0014701
 AMZ2 ,-0.0010822
 ANAPC1 ,0.00077214
 ANAPC10 ,-0.00015685
 ANAPC10 ,0.0090048
 ANAPC11 ,-0.00088949
 ANAPC13 ,-0.0050636
 ANAPC13 ,-0.077611
 ANAPC2 ,-0.0029384
 ANAPC2 ,-0.0012137
 ANAPC4 ,-0.049435
 ANAPC5 ,0.0027822
 ANAPC7 ,0.0042213
 ANG ,0.084891
 ANGEL1 ,0.031236
 ANGEL2 ,-0.00019239
 ANGPT1 ,-0.0067777
 ANGPT2 ,0.015033
 ANGPT4 ,0.010272
 ANGPTL1 ,0.051278
 ANGPTL2 ,-0.068088
 ANGPTL3 ,0.11643
 ANGPTL4 ,0.051789
 ANGPTL5 ,-0.071647
 ANGPTL6 ,0.0366
 ANGPTL7 ,-0.0070596
 ANK1 ,-0.027467
 ANK2 ,0.004016
 ANK3 ,-0.06992
 ANKAR ,-0.0031909
 ANKDD1A ,-0.061709
 ANKFY1 ,-0.00040023
 ANKH ,0.066518
 ANKHD1 ,-0.00040645
 ANKHD1 ,0.0015381
 ANKHD1-EIF4EBP3 ,-0.00040645
 ANKHD1-EIF4EBP3 ,-0.0097427
 ANKHD1-EIF4EBP3 ,0.0015381
 ANKIB1 ,-0.0013384
 ANKK1 ,-0.032955
 ANKLE1 ,-0.07842
 ANKLE2 ,-0.055723
 ANKMY1 ,-0.0007256
 ANKMY2 ,-0.019524
 ANKMY2 ,-0.095228
 ANKRA2 ,0.0030887
 ANKRA2 ,-7.6816e-05
 ANKRD1 ,-0.06749
 ANKRD10 ,-0.0044862
 ANKRD11 ,-0.0086196
 ANKRD12 ,-0.00010117
 ANKRD13A ,0.011838
 ANKRD13B ,-0.017744
 ANKRD13C ,0.00051859
 ANKRD13D ,-0.023483
 ANKRD16 ,-0.0016921
 ANKRD17 ,-0.00044462
 ANKRD18A ,0.0086321
 ANKRD19 ,0.0061934
 ANKRD2 ,0.0014379
 ANKRD20A2 ,-0.0070902
 ANKRD20A3 ,-0.0070902
 ANKRD20A4 ,-0.0058162
 ANKRD20B ,-0.044418
 ANKRD22 ,-0.01341
 ANKRD23 ,-0.010171
 ANKRD24 ,0.0087206
 ANKRD26 ,0.0016288
 ANKRD27 ,-0.0016926
 ANKRD27 ,-0.0028224
 ANKRD28 ,0.005728
 ANKRD29 ,-0.0015674
 ANKRD31 ,0.001587
 ANKRD32 ,0.061757
 ANKRD32 ,-0.00034255
 ANKRD33 ,-0.0052086
 ANKRD34A ,-0.0013538
 ANKRD34A ,-0.059602
 ANKRD34B ,-0.10611
 ANKRD35 ,-0.011425
 ANKRD36 ,-0.0058952
 ANKRD36B ,-0.0070565
 ANKRD37 ,0.00045027
 ANKRD39 ,-0.0017489
 ANKRD40 ,0.00054997
 ANKRD42 ,-0.0027451
 ANKRD43 ,-0.010445
 ANKRD44 ,0.010204
 ANKRD45 ,-0.055242
 ANKRD46 ,0.0050763
 ANKRD49 ,-0.001655
 ANKRD49 ,-0.00076158
 ANKRD5 ,-0.0078224
 ANKRD50 ,-0.066142
 ANKRD52 ,-0.0019209
 ANKRD53 ,-0.00064205
 ANKRD54 ,-0.0014972
 ANKRD55 ,0.0011868
 ANKRD56 ,0.0049808
 ANKRD57 ,0.0014555
 ANKRD57 ,0.038903
 ANKRD6 ,-0.024165
 ANKRD9 ,-0.0073506
 ANKS1A ,0.004345
 ANKS1A ,-0.0039614
 ANKS1B ,-0.0071089
 ANKS3 ,0.00010389
 ANKS3 ,0.0020004
 ANKS4B ,-0.00074174
 ANKS6 ,0.043216
 ANKZF1 ,-0.0011184
 ANKZF1 ,-0.0010872
 ANLN ,-0.0018653
 ANLN ,-0.0044182
 ANO1 ,-0.079272
 ANO10 ,0.049797
 ANO2 ,-0.031099
 ANO3 ,0.06345
 ANO3 ,-0.042574
 ANO4 ,-0.042778
 ANO5 ,0.013186
 ANO6 ,0.13781
 ANO7 ,-0.02379
 ANO8 ,-0.056402
 ANO9 ,-0.11318
 ANP32A ,0.0054824
 ANP32A ,0.010515
 ANP32B ,-0.029286
 ANP32C ,0.044042
 ANP32E ,0.00077668
 ANPEP ,0.048865
 ANTXR1 ,-0.082718
 ANTXR2 ,0.015796
 ANUBL1 ,-0.0050053
 ANXA1 ,-0.028681
 ANXA11 ,0.0085994
 ANXA13 ,-0.058393
 ANXA2 ,-0.041782
 ANXA2P1 ,-0.055963
 ANXA2P2 ,-0.0043632
 ANXA2P3 ,-0.063701
 ANXA3 ,-0.046654
 ANXA4 ,-0.0089809
 ANXA5 ,-0.0084342
 ANXA6 ,0.074581
 ANXA7 ,0.00090423
 ANXA8 ,-0.06491
 ANXA8L1 ,-0.06491
 ANXA8L2 ,-0.075585
 ANXA9 ,0.012999
 AOAH ,-0.011502
 AOC2 ,0.018678
 AOC3 ,0.029334
 AOX1 ,0.0016376
 AOX2P ,-0.03934
 AP1AR ,-0.0025568
 AP1B1 ,-0.0052444
 AP1G1 ,7.9608e-05
 AP1G2 ,-0.011005
 AP1M1 ,0.046079
 AP1M2 ,0.0015583
 AP1S1 ,-0.020709
 AP1S3 ,-0.1442
 AP2A1 ,0.0013623
 AP2A2 ,0.0030374
 AP2B1 ,-0.00076122
 AP2M1 ,0.00079558
 AP2S1 ,-0.0026348
 AP3B1 ,-0.035316
 AP3B2 ,-0.070519
 AP3D1 ,0.0020053
 AP3M1 ,0.002116
 AP3M2 ,-0.014239
 AP3S1 ,-0.020512
 AP3S1 ,-0.038526
 AP3S2 ,0.00085862
 AP4B1 ,-0.10087
 AP4B1 ,-0.0012687
 AP4E1 ,0.00082615
 AP4E1 ,-0.052452
 AP4M1 ,-0.023101
 AP4S1 ,0.0019245
 AP4S1 ,0.0046112
 APAF1 ,0.0022628
 APBA1 ,-0.0096198
 APBA2 ,0.055492
 APBA3 ,0.00018869
 APBA3 ,0.00062743
 APBB1 ,-0.11205
 APBB1IP ,3.8772e-05
 APBB2 ,-0.010927
 APBB3 ,-0.00057115
 APBB3 ,0.021877
 APC ,0.0004059
 APC2 ,0.0051238
 APCDD1 ,-0.049425
 APCDD1L ,-0.00616
 APCS ,0.12189
 APEH ,0.033929
 APEX1 ,-0.022868
 APH1A ,-0.00045288
 APH1B ,-0.0073773
 API5 ,0.0027038
 APIP ,-0.0027535
 APIP ,-0.00046212
 APITD1 ,-0.015197
 APITD1 ,0.011509
 APLF ,-0.00088948
 APLNR ,-0.014491
 APLP1 ,-0.021596
 APLP2 ,0.078192
 APOA1 ,0.045018
 APOA1BP ,-0.001468
 APOA2 ,0.045999
 APOA2 ,0.0074444
 APOA4 ,-0.008263
 APOA5 ,0.064692
 APOB ,0.012143
 APOB48R ,-0.036782
 APOBEC2 ,0.0025943
 APOBEC3A ,-0.073035
 APOBEC3B ,0.00073291
 APOBEC3C ,-0.020657
 APOBEC3D ,0.023995
 APOBEC3F ,-0.069694
 APOBEC3G ,0.038426
 APOBEC3H ,-0.064232
 APOC1 ,-0.0056493
 APOC1P1 ,-0.025226
 APOC2 ,0.068688
 APOC2 ,0.074191
 APOC3 ,0.041402
 APOC4 ,0.068688
 APOD ,-0.036296
 APOE ,0.14967
 APOF ,0.067437
 APOH ,0.015316
 APOL1 ,-0.010293
 APOL2 ,0.010923
 APOL3 ,-0.000292
 APOL4 ,-0.033148
 APOL5 ,0.025259
 APOL6 ,0.057355
 APOLD1 ,0.015927
 APOM ,-0.067125
 APP ,-0.06676
 APPBP2 ,-0.00057387
 APPL1 ,0.0042674
 APPL2 ,-0.0053939
 APRT ,-0.0014602
 APTX ,0.00043176
 AQP1 ,0.067926
 AQP10 ,-0.010543
 AQP11 ,-0.0040603
 AQP3 ,-0.0048231
 AQP3 ,0.03058
 AQP4 ,-0.07401
 AQP4 ,-0.014677
 AQP5 ,-0.067417
 AQP6 ,0.0081565
 AQP7 ,0.071903
 AQP7P1 ,0.10606
 AQP8 ,-0.08116
 AQP9 ,0.016152
 AQR ,-0.00054988
 ARAP1 ,-0.033477
 ARAP2 ,-0.013388
 ARAP3 ,-0.017969
 ARC ,0.031413
 ARCN1 ,-0.0014745
 AREG ,-0.0043718
 ARF1 ,-0.00036161
 ARF3 ,-0.074435
 ARF4 ,-0.00033
 ARF5 ,-0.0013361
 ARF6 ,0.0078458
 ARFGAP1 ,-0.0053376
 ARFGAP2 ,-0.0052496
 ARFGAP3 ,0.012002
 ARFGEF1 ,0.0043347
 ARFGEF2 ,-0.0009277
 ARFIP1 ,-0.014855
 ARFIP1 ,0.00013645
 ARFIP2 ,-0.096077
 ARFRP1 ,-0.028009
 ARG1 ,-0.012065
 ARG2 ,-0.01196
 ARGFXP2 ,0.095753
 ARGLU1 ,0.0068425
 ARHGAP1 ,-0.014175
 ARHGAP10 ,0.065678
 ARHGAP11A ,-0.060598
 ARHGAP11B ,-0.041714
 ARHGAP12 ,0.0029764
 ARHGAP15 ,-0.072894
 ARHGAP17 ,-0.042074
 ARHGAP18 ,-0.04647
 ARHGAP19 ,0.049401
 ARHGAP20 ,0.00078244
 ARHGAP21 ,-0.043229
 ARHGAP22 ,-0.033578
 ARHGAP23 ,-0.13133
 ARHGAP24 ,0.0042807
 ARHGAP25 ,-0.023376
 ARHGAP26 ,-0.013075
 ARHGAP27 ,-0.063119
 ARHGAP28 ,0.019163
 ARHGAP29 ,-0.12812
 ARHGAP30 ,-0.044907
 ARHGAP5 ,0.0040621
 ARHGAP5 ,-0.0065956
 ARHGAP8 ,0.063797
 ARHGAP8 ,-0.069865
 ARHGAP9 ,-0.088052
 ARHGDIA ,0.002421
 ARHGDIB ,-0.024454
 ARHGDIG ,-0.07149
 ARHGDIG ,-0.082363
 ARHGEF1 ,-0.056885
 ARHGEF10 ,-0.042522
 ARHGEF10L ,0.0023558
 ARHGEF11 ,0.0025778
 ARHGEF12 ,0.00039438
 ARHGEF15 ,-0.035947
 ARHGEF16 ,-0.090073
 ARHGEF17 ,-0.044762
 ARHGEF18 ,0.00063837
 ARHGEF19 ,0.031585
 ARHGEF2 ,-0.077005
 ARHGEF3 ,0.010891
 ARHGEF3 ,-0.077577
 ARHGEF4 ,-0.011297
 ARHGEF5 ,-0.0013575
 ARHGEF7 ,0.00074319
 ARID1A ,0.0013802
